gen_time_iso,gen_ms,index,mode,alpha,prior_days,k_used,window_used,target_time_iso,target_ms,horizon_min,q50
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:51:00,1731043260000,1,105.9
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:52:00,1731043320000,2,106.10767751686353
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:53:00,1731043380000,3,106.17690335581804
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:54:00,1731043440000,4,106.01249198830108
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:55:00,1731043500000,5,106.09037105712491
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:56:00,1731043560000,6,105.2703033683766
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:57:00,1731043620000,7,105.48186898562602
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:58:00,1731043680000,8,105.2642127616628
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T10:59:00,1731043740000,9,105.63573488908017
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:00:00,1731043800000,10,105.9005712946262
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:01:00,1731043860000,11,105.75975764127351
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:02:00,1731043920000,12,106.25119850289664
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:03:00,1731043980000,13,105.62635523283413
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:04:00,1731044040000,14,105.71828217274442
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:05:00,1731044100000,15,105.9519193792159
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:06:00,1731044160000,16,105.91730645973864
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:07:00,1731044220000,17,105.38919539560854
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:08:00,1731044280000,18,105.62635523283411
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:09:00,1731044340000,19,105.53742029387453
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:10:00,1731044400000,20,105.65817821280469
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:11:00,1731044460000,21,106.01249198830108
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:12:00,1731044520000,22,105.93461291947726
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:13:00,1731044580000,23,106.11633074673284
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:14:00,1731044640000,24,105.54668340566703
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:15:00,1731044700000,25,105.4909360020982
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:16:00,1731044760000,26,105.43518859852942
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:17:00,1731044820000,27,105.26794638782295
2024-11-08T10:50:00,1731043200000,NIFTY,retrieval,,,5,30,2024-11-08T11:18:00,1731044880000,28,105.27802672190904
