horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,1.6149016102373224,1.6149016102373224,19.0,19.0,10.0,304.0,2.0,0.006578947368421052,0.24091083302095342,301.0,9120.0,0.5263157894736842,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,5.256612688132468,-5.256612688132468,59.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,2.165383828249486,1.0940511371874246,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,5.591689199958554,5.097976585946119,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,3.8179764536800063,2.70059818550151,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,3.1740133301089,-3.1351042191219856,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,11.54843025426721,11.54843025426721,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,4.0022937784053605,1.5325875534272086,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,2.3626103574286788,-2.3248447421520204,32.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,1.852164690679641,-0.49199970033740964,57.0,19.0,10.0,2.0,2.0,1.0,0.5256552094057573,0.0,8512.0,0.5263157894736842,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,4.677552248394812,4.1234285483907405,38.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,2.6796861917302266,2.4402013459902596,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,3.1102878462006003,2.821073743120087,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
