date,index,expiry_tag,offset,horizon,window,k,mode,scale,bucket_ms,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,at,ann_use,ann_space,ann_max_candidates,ann_enabled,ann_total_windows,ann_shortlisted,ann_build_ms,ann_index_mem_bytes,ann_prune_ratio,ann_effectiveness,latency_ms,baseline_latency_ms,ann_speedup,ann_q50_mad,ann_guard_triggered,ann_guard_original_mad,samples,coverage,band_width,mae,bias
2025-09-30,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,19,19,311,4560,1.0,,314,2,0.006369426751592357,0.0,0,,19.0,nan,nan,2.287339908478995,2.1557298559539353
2025-10-01,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,3.384376623084585,-1.9145533584435943
2025-10-03,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,3.7972391312876814,0.010279400167707802
2025-10-07,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,7.482749669162806,6.908513431237486
2025-10-08,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,4.266198379651319,3.001310711128525
2025-10-10,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,3.377069243232999,-3.1973472877721294
2025-10-24,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,2,2.0,0.0,0,,0,nan,nan,nan,nan
2025-10-28,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,13.057368538313881,12.911262478632288
2025-10-29,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,5.086992641035338,1.9956800559465668
2025-10-30,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,32.0,nan,nan,0.6309070704898474,0.3608852978470196
2025-10-31,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,57.0,nan,nan,1.8210016070027304,-0.09260949128813716
2025-11-03,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,38.0,nan,nan,7.152057827890864,6.676367337130966
2025-11-04,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,2.7857116078030533,-1.6195058543783185
2025-11-06,NIFTY,next_week,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,30,1,0,24,0,4560,,,2,1,0.5,0.0,0,,60.0,nan,nan,3.2215125397622484,1.007493375462021
