horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,2.287339908478995,2.1557298559539353,19.0,19.0,19.0,314.0,2.0,0.006369426751592357,0.0,311.0,4560.0,1.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.384376623084585,-1.9145533584435943,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.7972391312876814,0.010279400167707802,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,7.482749669162806,6.908513431237486,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,4.266198379651319,3.001310711128525,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.377069243232999,-3.1973472877721294,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,1.0,2.0,2.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,13.057368538313881,12.911262478632288,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,5.086992641035338,1.9956800559465668,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,0.6309070704898474,0.3608852978470196,32.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.8210016070027304,-0.09260949128813716,57.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,7.152057827890864,6.676367337130966,38.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,2.7857116078030533,-1.6195058543783185,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.2215125397622484,1.007493375462021,60.0,0.0,24.0,2.0,1.0,0.5,0.0,0.0,4560.0,0.0,0.0
