horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.9998141538760204,1.838487154331158,19.0,19.0,19.0,308.0,2.0,0.006493506493506494,0.0,305.0,9120.0,1.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,5.520737570040541,-5.115840661261241,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.493889202846063,0.44160350312278734,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,6.758865305435222,5.132680610128604,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.7076820579384417,1.6459610836554257,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,4.148787870498768,-4.108361737643037,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,11.325512131693579,10.987685338954396,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,5.284723922206937,-0.01634726101742103,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,4.293121877618972,-4.293121877618972,32.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.633767723277182,0.21450674202227268,57.0,19.0,19.0,3.0,2.0,0.6666666666666666,0.0,0.0,8512.0,1.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,5.797331002191138,4.510620243502995,38.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,2.751151720135069,-0.15570952822802914,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.2057654249442864,1.7090055326049158,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,9120.0,0.0,0.0
