horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,4.669031546268438,2.5797525050800436,21.0,24.0,24.0,370.0,2.0,0.005405405405405406,0.0,367.0,5760.0,1.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,2.9612896844772316,2.556735369468661,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.5295395776264902,1.0660252895872948,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,5.985634694039324,-1.618128036938148,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.186264480239118,1.9999947975318288,60.0,0.0,24.0,2.0,1.0,0.5,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.1011465265120521,-0.7107027803585553,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,6.10779525034909,-3.5801694496957497,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,4.099454990559993,3.3956812523277904,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,0.9281051373794993,0.2683827650947661,32.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,2.804461051548689,-2.804461051548689,57.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.5958506750939458,0.42052106017616764,38.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,9.040672177301621,3.088115934790299,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,1.9327009083385154,0.7882419905869289,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,5760.0,0.0,0.0
