horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,40.866897357702314,-40.866897357702314,21.0,24.0,24.0,376.0,3.0,0.007978723404255319,0.0,1.0,5760.0,1.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,35.74419700931244,-35.74419700931244,60.0,0.0,24.0,3.0,4.0,1.3333333333333333,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,13.828639415662572,-13.828639415662572,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,7.767154985190367,-7.767154985190367,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,18.39512957057777,-18.39512957057777,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,28.18606719072618,-28.18606719072618,60.0,0.0,24.0,3.0,4.0,1.3333333333333333,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,nan,nan,0.0,0.0,24.0,4.0,3.0,0.75,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,52.47406098155257,-52.47406098155257,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,15.21169407351687,-15.21169407351687,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,22.344270834060886,-22.344270834060886,32.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,3.2576851410124865,-3.2576851410124865,57.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,8.916769597266763,-8.916769597266763,38.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,46.67843326338452,-46.67843326338452,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,10,hybrid,1.0,l2,none,0.9,nan,1.25,1,cosine,30,1,nan,nan,15.53392897745318,-15.53392897745318,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
