gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,q10,q50,q90
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:25:30,1762404930000,1,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:26:30,1762404990000,2,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:27:30,1762405050000,3,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:28:30,1762405110000,4,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:29:30,1762405170000,5,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:30:30,1762405230000,6,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:31:30,1762405290000,7,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:32:30,1762405350000,8,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:33:30,1762405410000,9,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:34:30,1762405470000,10,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:35:30,1762405530000,11,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:36:30,1762405590000,12,1246.4475000000002,1312.0500000000002,1377.6525000000001
2025-11-06T10:24:30,1762404870000,BANKNIFTY,2025-11-06T10:37:30,1762405650000,13,1246.4475000000002,1312.0500000000002,1377.6525000000001
