gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,q10,q50,q90
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:31:00,1762250460000,1,390.4279310344827,692.1879310344826,903.4079310344827
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:32:00,1762250520000,2,310.0979310344828,613.7379310344828,823.9079310344828
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:33:00,1762250580000,3,391.6170689655172,694.0370689655173,903.7870689655172
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:34:00,1762250640000,4,390.8168965517241,694.3568965517242,907.5168965517241
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:35:00,1762250700000,5,301.0568965517241,610.0568965517241,822.5568965517241
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:36:00,1762250760000,6,382.45000000000005,690.75,904.65
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:37:00,1762250820000,7,375.90620689655174,705.0862068965517,900.3062068965518
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:38:00,1762250880000,8,301.1763793103447,623.8663793103448,827.9563793103447
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:39:00,1762250940000,9,393.8098275862069,692.4698275862069,908.6998275862069
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:40:00,1762251000000,10,389.13603448275876,688.7560344827587,907.8060344827586
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:41:00,1762251060000,11,310.75310344827574,611.4931034482757,828.6231034482759
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:42:00,1762251120000,12,389.3231034482758,690.9431034482758,904.8131034482759
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:43:00,1762251180000,13,387.20844827586205,690.9784482758621,906.488448275862
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:44:00,1762251240000,14,303.048275862069,609.3982758620689,825.4182758620689
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:45:00,1762251300000,15,383.918275862069,692.798275862069,912.258275862069
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:46:00,1762251360000,16,381.5213793103448,691.9413793103448,911.4713793103449
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:47:00,1762251420000,17,299.7493103448276,608.5293103448276,827.4793103448277
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:48:00,1762251480000,18,379.5531034482758,692.4931034482759,911.393103448276
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:49:00,1762251540000,19,376.5696551724138,690.8396551724138,912.2696551724139
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:50:00,1762251600000,20,298.13672413793097,605.976724137931,830.816724137931
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:51:00,1762251660000,21,378.32551724137926,689.0155172413793,921.3155172413793
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:52:00,1762251720000,22,379.2529310344827,688.9129310344827,920.1029310344827
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:53:00,1762251780000,23,290.53758620689655,607.3275862068965,841.4775862068965
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:54:00,1762251840000,24,371.33775862068967,689.2577586206896,923.5977586206897
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:55:00,1762251900000,25,367.0943103448276,689.0543103448276,919.3343103448277
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:56:00,1762251960000,26,288.42034482758623,608.9103448275862,839.7503448275862
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:57:00,1762252020000,27,367.9263793103448,707.6163793103448,917.4863793103448
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:58:00,1762252080000,28,367.24844827586196,707.628448275862,910.138448275862
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T15:59:00,1762252140000,29,288.13827586206895,605.548275862069,830.558275862069
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:00:00,1762252200000,30,369.3060344827586,687.7560344827587,912.4960344827585
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:01:00,1762252260000,31,368.4374137931034,687.5974137931034,910.9674137931033
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:02:00,1762252320000,32,286.66637931034484,605.4663793103448,824.776379310345
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:03:00,1762252380000,33,369.6370689655173,688.2370689655172,904.5270689655172
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:04:00,1762252440000,34,370.3013793103448,688.2913793103448,904.6613793103448
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:05:00,1762252500000,35,283.0246551724139,602.2646551724138,821.5946551724137
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:06:00,1762252560000,36,364.8434482758621,686.403448275862,907.253448275862
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:07:00,1762252620000,37,366.5589655172413,686.4689655172414,904.7289655172415
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:08:00,1762252680000,38,274.09275862068955,601.0327586206896,823.6127586206896
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:09:00,1762252740000,39,368.52655172413796,683.196551724138,909.7065517241379
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:10:00,1762252800000,40,369.9894827586206,684.1094827586207,911.1694827586207
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:11:00,1762252860000,41,285.28293103448266,600.1129310344827,824.5029310344826
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:12:00,1762252920000,42,368.641551724138,684.921551724138,908.1215517241379
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:13:00,1762252980000,43,368.5191379310345,679.1991379310344,905.3291379310346
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:14:00,1762253040000,44,288.70758620689656,599.8275862068965,828.7775862068964
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:15:00,1762253100000,45,284.1017241379311,601.6517241379311,830.611724137931
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:16:00,1762253160000,46,279.5353448275862,599.4853448275862,818.4353448275862
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:17:00,1762253220000,47,360.09172413793107,681.9017241379311,910.361724137931
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:18:00,1762253280000,48,358.1520689655172,681.6120689655172,910.1820689655171
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:19:00,1762253340000,49,275.64155172413797,598.0215517241379,820.311551724138
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:20:00,1762253400000,50,273.2372413793103,597.6172413793103,821.0972413793103
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:21:00,1762253460000,51,275.46224137931034,600.1922413793103,819.8722413793104
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:22:00,1762253520000,52,358.7991379310345,681.8991379310345,908.8491379310345
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:23:00,1762253580000,53,355.3737931034483,681.8637931034482,907.4837931034483
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:24:00,1762253640000,54,272.5839655172413,599.9939655172412,823.1239655172413
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:25:00,1762253700000,55,357.36068965517234,682.1706896551724,905.7206896551725
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:26:00,1762253760000,56,354.4613793103448,681.9413793103448,896.4313793103447
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:27:00,1762253820000,57,274.2013793103448,601.0913793103448,822.9413793103448
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:28:00,1762253880000,58,355.13017241379305,682.780172413793,904.520172413793
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:29:00,1762253940000,59,356.43086206896544,685.0008620689655,910.3908620689655
2025-11-04T15:30:00,1762250400000,SENSEX,2025-11-04T16:30:00,1762254000000,60,274.0248275862069,603.7948275862069,819.9248275862069
