date,index,expiry_tag,offset,horizon,window,k,mode,scale,bucket_ms,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,at,ann_use,ann_space,ann_max_candidates,ann_enabled,ann_total_windows,ann_shortlisted,ann_build_ms,ann_index_mem_bytes,ann_prune_ratio,ann_effectiveness,latency_ms,baseline_latency_ms,ann_speedup,ann_q50_mad,ann_guard_triggered,ann_guard_original_mad,samples,coverage,band_width,mae,bias
2025-11-06,BANKNIFTY,this_month,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,19,19,297,4560,1.0,,300,1,0.0033333333333333335,0.0,0,,60.0,nan,nan,5.264571545839991,3.318770429395537
2025-11-07,BANKNIFTY,this_month,0,60,60,10,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,19,0,4560,,,1,1,1.0,0.0,0,,60.0,nan,nan,9.709628373069824,9.43110471957702
