horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,2.9261592318282017,0.3820371641312278,60.0,23.0,20.0,360.0,2.0,0.005555555555555556,0.0,356.0,11040.0,0.8695652173913043,0.0
60,120,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,1.8423625656322689,0.725115936597155,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
