date,index,expiry_tag,offset,horizon,window,k,mode,latency_ms,baseline_latency_ms,ann_speedup,ann_q50_mad,ann_total_windows,ann_shortlisted,ann_prune_ratio,ann_build_ms,ann_index_mem_bytes,ann_guard_triggered,ann_guard_original_mad
2025-11-04,NIFTY,this_week,+50,60,60,15,retrieval,2,2,1.0,0.0,0,24,,0,5760,0,
2025-11-06,NIFTY,this_week,+50,60,60,15,retrieval,2,2,1.0,0.0,0,24,,0,5760,0,
2025-09-30,NIFTY,this_week,+50,60,60,15,auto,366,3,0.00819672131147541,0.0,24,24,1.0,1,5760,0,
2025-10-01,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-03,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-07,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-08,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-09,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-10,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-24,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-28,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-29,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-30,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-31,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-03,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-04,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-06,NIFTY,this_week,+50,60,60,15,auto,3,3,1.0,0.0,0,24,,0,5760,0,
2025-09-30,NIFTY,this_week,+50,60,60,15,hybrid,372,3,0.008064516129032258,0.0,24,24,1.0,1,5760,0,
2025-10-01,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-03,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-07,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-08,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-09,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-10,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-24,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-28,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-29,NIFTY,this_week,+50,60,60,15,hybrid,3,4,1.3333333333333333,0.0,0,24,,0,5760,0,
2025-10-30,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-10-31,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-03,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-04,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-11-06,NIFTY,this_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,5760,0,
2025-09-30,NIFTY,this_week,+50,60,120,10,retrieval,373,2,0.005361930294906166,0.0,23,23,1.0,369,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,10,retrieval,2,3,1.5,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,10,retrieval,3,2,0.6666666666666666,0.0,23,23,1.0,1,10304,0,
2025-11-03,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,this_week,+50,60,120,10,auto,357,4,0.011204481792717087,0.0,23,23,1.0,1,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,10,auto,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,10,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,10,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,10,auto,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,10,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-11-03,NIFTY,this_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,10,auto,4,4,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,10,auto,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,this_week,+50,60,120,10,hybrid,361,5,0.013850415512465374,0.0,23,23,1.0,1,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,10,hybrid,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,10,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,10,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-11-03,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,10,hybrid,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,this_week,+50,60,120,15,retrieval,370,3,0.008108108108108109,0.0,23,23,1.0,366,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,15,retrieval,3,2,0.6666666666666666,0.0,23,23,1.0,1,10304,0,
2025-11-03,NIFTY,this_week,+50,60,120,15,retrieval,2,3,1.5,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,this_week,+50,60,120,15,auto,369,4,0.01084010840108401,0.0,23,23,1.0,1,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,15,auto,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,15,auto,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,15,auto,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,15,auto,3,4,1.3333333333333333,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-03,NIFTY,this_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,15,auto,4,4,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,this_week,+50,60,120,15,hybrid,390,4,0.010256410256410256,0.0,23,23,1.0,1,11040,0,
2025-10-01,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-03,NIFTY,this_week,+50,60,120,15,hybrid,6,6,1.0,0.0,0,24,,0,11040,0,
2025-10-07,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-08,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-09,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-10,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-24,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-28,NIFTY,this_week,+50,60,120,15,hybrid,4,3,0.75,0.0,0,24,,0,11040,0,
2025-10-29,NIFTY,this_week,+50,60,120,15,hybrid,6,5,0.8333333333333334,0.0,0,24,,0,11040,0,
2025-10-30,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-10-31,NIFTY,this_week,+50,60,120,15,hybrid,3,3,1.0,0.0,0,24,,0,11040,0,
2025-11-03,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-11-04,NIFTY,this_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,11040,0,
2025-11-06,NIFTY,this_week,+50,60,120,15,hybrid,4,5,1.25,0.0,0,24,,0,11040,0,
2025-09-30,NIFTY,next_week,0,60,60,10,retrieval,316,2,0.006329113924050633,0.0,19,19,1.0,313,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,10,retrieval,2,1,0.5,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,10,retrieval,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,10,retrieval,2,1,0.5,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,60,10,auto,314,3,0.009554140127388535,0.0,19,19,1.0,1,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,10,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,10,auto,2,3,1.5,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,60,10,hybrid,314,3,0.009554140127388535,0.0,19,19,1.0,1,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,10,hybrid,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,10,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,10,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,60,15,retrieval,314,2,0.006369426751592357,0.0,19,19,1.0,312,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,15,retrieval,2,1,0.5,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,15,retrieval,1,2,2.0,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,15,retrieval,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,15,retrieval,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,60,15,auto,307,3,0.009771986970684038,0.0,19,19,1.0,1,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,15,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,15,auto,2,3,1.5,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,15,auto,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,15,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,60,15,hybrid,314,3,0.009554140127388535,0.0,19,19,1.0,1,4560,0,
2025-10-01,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-03,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-07,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-08,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-10,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-24,NIFTY,next_week,0,60,60,15,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-28,NIFTY,next_week,0,60,60,15,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560,0,
2025-10-29,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-30,NIFTY,next_week,0,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560,0,
2025-10-31,NIFTY,next_week,0,60,60,15,hybrid,2,3,1.5,0.0,0,24,,0,4560,0,
2025-11-03,NIFTY,next_week,0,60,60,15,hybrid,2,2,1.0,0.0,0,24,,0,4560,0,
2025-11-04,NIFTY,next_week,0,60,60,15,hybrid,2,2,1.0,0.0,0,24,,0,4560,0,
2025-11-06,NIFTY,next_week,0,60,60,15,hybrid,2,2,1.0,0.0,0,24,,0,4560,0,
2025-09-30,NIFTY,next_week,0,60,120,10,retrieval,325,4,0.012307692307692308,0.0,19,19,1.0,321,9120,0,
2025-10-01,NIFTY,next_week,0,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120,0,
2025-10-03,NIFTY,next_week,0,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120,0,
2025-10-07,NIFTY,next_week,0,60,120,10,retrieval,3,2,0.6666666666666666,0.0,0,24,,0,9120,0,
2025-10-08,NIFTY,next_week,0,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120,0,
2025-10-10,NIFTY,next_week,0,60,120,10,retrieval,3,4,1.3333333333333333,0.0,0,24,,0,9120,0,
2025-10-24,NIFTY,next_week,0,60,120,10,retrieval,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-28,NIFTY,next_week,0,60,120,10,retrieval,3,2,0.6666666666666666,0.0,0,24,,0,9120,0,
2025-10-29,NIFTY,next_week,0,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120,0,
2025-10-30,NIFTY,next_week,0,60,120,10,retrieval,3,4,1.3333333333333333,0.0,0,24,,0,9120,0,
2025-10-31,NIFTY,next_week,0,60,120,10,retrieval,5,3,0.6,0.0,19,19,1.0,1,8512,0,
2025-11-03,NIFTY,next_week,0,60,120,10,retrieval,4,4,1.0,0.0,0,24,,0,9120,0,
2025-11-04,NIFTY,next_week,0,60,120,10,retrieval,4,4,1.0,0.0,0,24,,0,9120,0,
2025-11-06,NIFTY,next_week,0,60,120,10,retrieval,4,4,1.0,0.0,0,24,,0,9120,0,
2025-09-30,NIFTY,next_week,0,60,120,10,auto,313,3,0.009584664536741214,0.0,19,19,1.0,1,9120,0,
2025-10-01,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-03,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-07,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-08,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-10,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-24,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-28,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-29,NIFTY,next_week,0,60,120,10,auto,3,4,1.3333333333333333,0.0,0,24,,0,9120,0,
2025-10-30,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-31,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-03,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-04,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-06,NIFTY,next_week,0,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120,0,
2025-09-30,NIFTY,next_week,0,60,120,10,hybrid,338,3,0.008875739644970414,0.0,19,19,1.0,1,9120,0,
2025-10-01,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-03,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-07,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-08,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-10,NIFTY,next_week,0,60,120,10,hybrid,4,3,0.75,0.0,0,24,,0,9120,0,
2025-10-24,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-28,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-29,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-30,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-10-31,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-03,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-04,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
2025-11-06,NIFTY,next_week,0,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120,0,
