index,expiry_tag,offset,horizon,window,k,mode,rows,speedup_avg,prune_ratio_avg,q50_mad_avg,latency_ms_avg,baseline_latency_ms_avg,score
NIFTY,this_week,0,60,60,15,retrieval,7,1.0,0.4167,0.0,2.0,2.0,1.5813
NIFTY,this_week,0,60,60,15,hybrid,7,0.9061,1.0,0.0,64.0,3.43,0.8421
NIFTY,this_week,0,60,60,15,auto,7,0.8583,1.0,0.0,56.29,3.29,0.802
