date,index,expiry_tag,offset,horizon,window,k,mode,latency_ms,baseline_latency_ms,ann_speedup,ann_q50_mad,ann_total_windows,ann_shortlisted,ann_prune_ratio,ann_build_ms,ann_index_mem_bytes
2025-10-29,NIFTY,next_week,+50,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,10,retrieval,2,1,0.5,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,10,retrieval,2,2,1.0,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,10,retrieval,1,2,2.0,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,10,retrieval,1,1,1.0,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,60,10,auto,302,3,0.009933774834437087,0.0,19,19,1.0,1,4560
2025-10-28,NIFTY,next_week,+50,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560
2025-10-29,NIFTY,next_week,+50,60,60,10,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,10,auto,2,2,1.0,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,10,auto,2,3,1.5,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,10,auto,3,3,1.0,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,60,10,hybrid,308,3,0.00974025974025974,0.0,19,19,1.0,1,4560
2025-10-28,NIFTY,next_week,+50,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560
2025-10-29,NIFTY,next_week,+50,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,10,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,10,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,10,hybrid,2,2,1.0,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,10,hybrid,3,3,1.0,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,60,15,retrieval,304,2,0.006578947368421052,0.0,19,19,1.0,301,4560
2025-10-28,NIFTY,next_week,+50,60,60,15,retrieval,2,1,0.5,0.0,0,24,,0,4560
2025-10-29,NIFTY,next_week,+50,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,15,retrieval,1,1,1.0,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,15,retrieval,2,2,1.0,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,15,retrieval,1,2,2.0,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,60,15,auto,301,3,0.009966777408637873,0.0,19,19,1.0,1,4560
2025-10-28,NIFTY,next_week,+50,60,60,15,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-29,NIFTY,next_week,+50,60,60,15,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,15,auto,2,2,1.0,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,15,auto,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,15,auto,2,3,1.5,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,15,auto,2,3,1.5,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,60,15,hybrid,303,2,0.006600660066006601,0.0,19,19,1.0,1,4560
2025-10-28,NIFTY,next_week,+50,60,60,15,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-29,NIFTY,next_week,+50,60,60,15,hybrid,2,2,1.0,0.0,0,24,,0,4560
2025-10-30,NIFTY,next_week,+50,60,60,15,hybrid,2,3,1.5,0.0,0,24,,0,4560
2025-10-31,NIFTY,next_week,+50,60,60,15,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-11-03,NIFTY,next_week,+50,60,60,15,hybrid,3,3,1.0,0.0,0,24,,0,4560
2025-11-04,NIFTY,next_week,+50,60,60,15,hybrid,3,2,0.6666666666666666,0.0,0,24,,0,4560
2025-10-24,NIFTY,next_week,+50,60,120,10,retrieval,300,2,0.006666666666666667,0.0,19,19,1.0,297,9120
2025-10-28,NIFTY,next_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,10,retrieval,3,3,1.0,0.0,19,19,1.0,0,8512
2025-11-03,NIFTY,next_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,10,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-24,NIFTY,next_week,+50,60,120,10,auto,305,3,0.009836065573770493,0.0,19,19,1.0,1,9120
2025-10-28,NIFTY,next_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,10,auto,3,4,1.3333333333333333,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120
2025-11-03,NIFTY,next_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,10,auto,3,3,1.0,0.0,0,24,,0,9120
2025-10-24,NIFTY,next_week,+50,60,120,10,hybrid,310,4,0.012903225806451613,0.0,19,19,1.0,1,9120
2025-10-28,NIFTY,next_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,10,hybrid,4,4,1.0,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-11-03,NIFTY,next_week,+50,60,120,10,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,10,hybrid,3,4,1.3333333333333333,0.0,0,24,,0,9120
2025-10-24,NIFTY,next_week,+50,60,120,15,retrieval,330,2,0.006060606060606061,0.0,19,19,1.0,327,9120
2025-10-28,NIFTY,next_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,15,retrieval,3,2,0.6666666666666666,0.0,19,19,1.0,0,8512
2025-11-03,NIFTY,next_week,+50,60,120,15,retrieval,2,2,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,15,retrieval,3,2,0.6666666666666666,0.0,0,24,,0,9120
2025-10-24,NIFTY,next_week,+50,60,120,15,auto,306,4,0.013071895424836602,0.0,19,19,1.0,1,9120
2025-10-28,NIFTY,next_week,+50,60,120,15,auto,4,4,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,15,auto,3,4,1.3333333333333333,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,15,auto,3,4,1.3333333333333333,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,9120
2025-11-03,NIFTY,next_week,+50,60,120,15,auto,3,3,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,15,auto,4,3,0.75,0.0,0,24,,0,9120
2025-10-24,NIFTY,next_week,+50,60,120,15,hybrid,303,3,0.009900990099009901,0.0,19,19,1.0,1,9120
2025-10-28,NIFTY,next_week,+50,60,120,15,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-10-29,NIFTY,next_week,+50,60,120,15,hybrid,4,4,1.0,0.0,0,24,,0,9120
2025-10-30,NIFTY,next_week,+50,60,120,15,hybrid,4,5,1.25,0.0,0,24,,0,9120
2025-10-31,NIFTY,next_week,+50,60,120,15,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-11-03,NIFTY,next_week,+50,60,120,15,hybrid,3,3,1.0,0.0,0,24,,0,9120
2025-11-04,NIFTY,next_week,+50,60,120,15,hybrid,3,3,1.0,0.0,0,24,,0,9120
