horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,11.697040469801628,-11.697040469801628,19.0,19.0,19.0,327.0,3.0,0.009174311926605505,0.0,1.0,4560.0,1.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,27.44575604357583,-27.44575604357583,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,15.739530288397168,-15.739530288397168,60.0,0.0,24.0,2.0,3.0,1.5,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,6.451671040597186,3.0148475514940047,60.0,0.0,24.0,4.0,4.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,11.055231188531824,-11.055231188531824,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,19.406915552009504,-19.406915552009504,60.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,3.0,1.5,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,35.556926817332744,-35.556926817332744,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,25.78247881874874,-25.78247881874874,60.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,23.789997418857524,-23.789997418857524,32.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,3.885628343573081,-3.7215418841006462,57.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,9.352119465445282,-9.352119465445282,38.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,16.198704863703547,-16.198704863703547,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,12.251565095923253,-12.251565095923253,60.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,4560.0,0.0,0.0
