date,index,expiry_tag,offset,horizon,window,k,mode,scale,bucket_ms,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,at,ann_use,ann_space,ann_max_candidates,ann_enabled,ann_total_windows,ann_shortlisted,ann_build_ms,ann_index_mem_bytes,ann_prune_ratio,ann_effectiveness,latency_ms,baseline_latency_ms,ann_speedup,ann_q50_mad,ann_guard_triggered,ann_guard_original_mad,samples,coverage,band_width,mae,bias
2025-09-30,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,23,20,539,11040,0.8695652173913043,,544,4,0.007352941176470588,0.0,0,,21.0,nan,nan,9.362276432271399,8.024265750555246
2025-10-01,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,3,3,1.0,0.0,0,,60.0,nan,nan,2.0649225134903,-1.1690779469507295
2025-10-03,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,3,3,1.0,0.0,0,,60.0,nan,nan,2.4977551816385968,2.1987092474523435
2025-10-07,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,6.180729452806178,-3.4003215799906266
2025-10-08,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,3.1754720255923483,1.8732059379103438
2025-10-09,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,0,nan,nan,nan,nan
2025-10-10,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,3,1.5,0.0,0,,60.0,nan,nan,78.05610001941072,-78.05610001941072
2025-10-24,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,0,nan,nan,nan,nan
2025-10-28,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,5.411775688088174,0.0731569401660361
2025-10-29,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,4.055362835692663,2.9264182724147134
2025-10-30,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,32.0,nan,nan,1.028219908308662,-0.33358172102237127
2025-10-31,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,23,20,1,10304,0.8695652173913043,,3,2,0.6666666666666666,0.0,0,,57.0,nan,nan,1.7240414153218437,-1.5198566936026598
2025-11-03,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,38.0,nan,nan,1.9219515246819823,0.6611560625903792
2025-11-04,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,10.931828291345266,6.244287226346111
2025-11-06,NIFTY,this_week,+50,60,120,15,retrieval,1.0,60000,l2,none,0.9,,1.25,mid,1,cosine,20,1,0,24,0,11040,,,2,2,1.0,0.0,0,,60.0,nan,nan,2.2599355899646283,1.44631607030698
