horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,nan,nan,0.0,19.0,19.0,308.0,2.0,0.006493506493506494,0.0,305.0,4560.0,1.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,11.326075817820772,11.326075817820772,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,3.9406836499657762,2.567907079438301,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,0.9000889210569483,-0.05067864068212913,32.0,0.0,24.0,2.0,1.0,0.5,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,1.5504260337976807,-0.6611927911482517,57.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,5.759810798106746,5.50456840561445,38.0,0.0,24.0,1.0,2.0,2.0,0.0,0.0,4560.0,0.0,0.0
60,60,10,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,2.260492160662347,1.8628373245646657,60.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,4560.0,0.0,0.0
