horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,nan,nan,0.0,19.0,19.0,305.0,3.0,0.009836065573770493,0.0,1.0,9120.0,1.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,36.14126218396475,-36.14126218396475,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,28.503397566956828,-28.503397566956828,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,22.828009016847897,-22.828009016847897,32.0,0.0,24.0,4.0,3.0,0.75,0.0,0.0,9120.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,9.05078607049973,-9.05078607049973,57.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,13.227868340677613,-13.227868340677613,38.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,9120.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,20,1,nan,nan,15.50871453328275,-15.50871453328275,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,9120.0,0.0,0.0
