horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,42.10877774407032,-42.10877774407032,21.0,23.0,23.0,388.0,4.0,0.010309278350515464,0.0,1.0,11040.0,1.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,34.230930661979734,-34.230930661979734,60.0,0.0,24.0,4.0,4.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,11.385339736677196,-11.385339736677196,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,2.7860352466483915,-2.53345860691332,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,18.29580575503598,-18.29580575503598,60.0,0.0,24.0,3.0,4.0,1.3333333333333333,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,28.093489394825596,-28.093489394825596,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,50.05700982699401,-50.05700982699401,60.0,0.0,24.0,4.0,4.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,21.854225078572046,-21.854225078572046,60.0,0.0,24.0,4.0,4.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,20.92946207575139,-20.92946207575139,32.0,0.0,24.0,4.0,4.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,11.286824683423474,-11.286824683423474,57.0,0.0,24.0,5.0,6.0,1.2,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,9.599275447571713,-9.599275447571713,38.0,0.0,24.0,6.0,3.0,0.5,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,43.68752585299452,-43.68752585299452,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,14.775302157603132,-14.775302157603132,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
