horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,30.293212332165208,-30.293212332165208,21.0,24.0,24.0,366.0,3.0,0.00819672131147541,0.0,1.0,5760.0,1.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,36.23523475190441,-36.23523475190441,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,15.165157049374882,-15.165157049374882,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,5.436443050715691,-1.7224887482800568,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,15.318197875649734,-15.318197875649734,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,26.164436531733305,-26.164436531733305,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,nan,nan,0.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,39.157974423536295,-39.157974423536295,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,14.749135595893115,-14.749135595893115,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,19.331970063349637,-19.331970063349637,32.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,10.561428026284817,-10.561428026284817,57.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,10.897009638309399,-10.897009638309399,38.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,27.69798286367149,-27.69798286367149,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
60,60,15,auto,1.0,l2,none,0.9,nan,1.25,1,cosine,50,1,nan,nan,18.475043845142196,-18.475043845142196,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,5760.0,0.0,0.0
