gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,q10,q50,q90
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:31:00,1762250460000,1,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:32:00,1762250520000,2,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:33:00,1762250580000,3,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:34:00,1762250640000,4,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:35:00,1762250700000,5,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:36:00,1762250760000,6,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:37:00,1762250820000,7,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:38:00,1762250880000,8,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:39:00,1762250940000,9,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:40:00,1762251000000,10,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:41:00,1762251060000,11,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:42:00,1762251120000,12,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:43:00,1762251180000,13,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:44:00,1762251240000,14,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:45:00,1762251300000,15,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:46:00,1762251360000,16,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:47:00,1762251420000,17,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:48:00,1762251480000,18,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:49:00,1762251540000,19,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:50:00,1762251600000,20,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:51:00,1762251660000,21,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:52:00,1762251720000,22,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:53:00,1762251780000,23,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:54:00,1762251840000,24,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:55:00,1762251900000,25,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:56:00,1762251960000,26,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:57:00,1762252020000,27,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:58:00,1762252080000,28,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T15:59:00,1762252140000,29,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T16:00:00,1762252200000,30,660.155,694.9,729.645
2025-11-04T15:30:00,1762250400000,FINNIFTY,2025-11-04T16:01:00,1762252260000,31,660.155,694.9,729.645
